lsoa_code,lad_code,region_code,country_code,latitude,longitude
E01000901,E09000007,E12000007,E92000001,51.54845782142858,-0.14898644642857142
E01000902,E09000007,E12000007,E92000001,51.54762655555555,-0.15606358333333334
E01000903,E09000007,E12000007,E92000001,51.549266967741936,-0.15763616129032257
E01000904,E09000007,E12000007,E92000001,51.54432366197183,-0.14887928169014086
E01000905,E09000007,E12000007,E92000001,51.54593493023256,-0.15216358139534886
E01000906,E09000007,E12000007,E92000001,51.54479336538462,-0.15666890384615387
E01000907,E09000007,E12000007,E92000001,51.5636218,-0.14180733333333334
E01000908,E09000007,E12000007,E92000001,51.564283340909085,-0.1466377727272727
E01000909,E09000007,E12000007,E92000001,51.56199560416667,-0.14888070833333333
E01000910,E09000007,E12000007,E92000001,51.558478982758615,-0.1456251724137931
E01000911,E09000007,E12000007,E92000001,51.558401696969696,-0.14224445454545454
E01000912,E09000007,E12000007,E92000001,51.55664702,-0.14842358
E01000913,E09000007,E12000007,E92000001,51.568203823529416,-0.15228832352941177
E01000914,E09000007,E12000007,E92000001,51.51844799897751,-0.11676388036809816
E01000915,E09000007,E12000007,E92000001,51.521250201492535,-0.11843277611940299
E01000916,E09000007,E12000007,E92000001,51.5204910215311,-0.10840154545454546
E01000917,E09000007,E12000007,E92000001,51.52017903030303,-0.11103075757575757
E01000918,E09000007,E12000007,E92000001,51.516481318654925,-0.12318960768614892
E01000919,E09000007,E12000007,E92000001,51.5150503814433,-0.12711625515463917
E01000920,E09000007,E12000007,E92000001,51.5228798902439,-0.11587233333333334
E01000921,E09000007,E12000007,E92000001,51.55349109375,-0.1400768125
E01000922,E09000007,E12000007,E92000001,51.55068108127722,-0.14503987373004354
E01000923,E09000007,E12000007,E92000001,51.552625891304345,-0.13868376086956521
E01000924,E09000007,E12000007,E92000001,51.552075941176476,-0.1347379117647059
E01000925,E09000007,E12000007,E92000001,51.550202071428565,-0.136414375
E01000926,E09000007,E12000007,E92000001,51.549859771428565,-0.13193005714285713
E01000927,E09000007,E12000007,E92000001,51.54660577586207,-0.14365622413793103
E01000928,E09000007,E12000007,E92000001,51.554118837837834,-0.1430442972972973
E01000929,E09000007,E12000007,E92000001,51.53779794339623,-0.18716549056603776
E01000930,E09000007,E12000007,E92000001,51.53725732911393,-0.19099221518987342
E01000931,E09000007,E12000007,E92000001,51.542934,-0.1975705
E01000932,E09000007,E12000007,E92000001,51.54314609375,-0.19424375
E01000933,E09000007,E12000007,E92000001,51.54031410526316,-0.1925848596491228
E01000934,E09000007,E12000007,E92000001,51.54033283333334,-0.1811260238095238
E01000935,E09000007,E12000007,E92000001,51.54018568000001,-0.18561039999999998
E01000937,E09000007,E12000007,E92000001,51.52573982222222,-0.12159388888888889
E01000938,E09000007,E12000007,E92000001,51.52961337755102,-0.11840295918367348
E01000939,E09000007,E12000007,E92000001,51.52888771717172,-0.12103872727272728
E01000941,E09000007,E12000007,E92000001,51.527634685185184,-0.12323472222222222
E01000942,E09000007,E12000007,E92000001,51.52816995302014,-0.12656492617449663
E01000943,E09000007,E12000007,E92000001,51.52633766019418,-0.126889213592233
E01000944,E09000007,E12000007,E92000001,51.5272546,-0.14307157142857144
E01000946,E09000007,E12000007,E92000001,51.52618808108109,-0.14176581621621623
E01000947,E09000007,E12000007,E92000001,51.5343651512605,-0.13937267226890757
E01000948,E09000007,E12000007,E92000001,51.535525859375,-0.1437898125
E01000949,E09000007,E12000007,E92000001,51.530906,-0.14290046875
E01000951,E09000007,E12000007,E92000001,51.52864617647059,-0.14122245098039216
E01000952,E09000007,E12000007,E92000001,51.53401360714286,-0.134375
E01000954,E09000007,E12000007,E92000001,51.532196000000006,-0.13581248387096775
E01000955,E09000007,E12000007,E92000001,51.53094938297872,-0.13302817021276594
E01000956,E09000007,E12000007,E92000001,51.52923343835616,-0.12941765753424656
E01000957,E09000007,E12000007,E92000001,51.541389234375,-0.134105046875
E01000958,E09000007,E12000007,E92000001,51.53806900813008,-0.1346148861788618
E01000959,E09000007,E12000007,E92000001,51.53656513888889,-0.13677366666666668
E01000960,E09000007,E12000007,E92000001,51.54525510958904,-0.17956891780821918
E01000961,E09000007,E12000007,E92000001,51.542010837209304,-0.17768525581395347
E01000962,E09000007,E12000007,E92000001,51.5432049047619,-0.18263445238095238
E01000963,E09000007,E12000007,E92000001,51.54170298809523,-0.17364876190476192
E01000964,E09000007,E12000007,E92000001,51.54523336923077,-0.18506796923076924
E01000965,E09000007,E12000007,E92000001,51.5422940338983,-0.18989225423728812
E01000966,E09000007,E12000007,E92000001,51.54228987096774,-0.18602861290322578
E01000967,E09000007,E12000007,E92000001,51.53896443181818,-0.16585038636363636
E01000968,E09000007,E12000007,E92000001,51.54477743333334,-0.1923791333333333
E01000969,E09000007,E12000007,E92000001,51.55122735483871,-0.18949867741935483
E01000970,E09000007,E12000007,E92000001,51.55081150819672,-0.19354455737704918
E01000971,E09000007,E12000007,E92000001,51.55085946875,-0.19661846875
E01000972,E09000007,E12000007,E92000001,51.54913252777778,-0.18403290277777776
E01000973,E09000007,E12000007,E92000001,51.546919686046515,-0.1928002558139535
E01000974,E09000007,E12000007,E92000001,51.54708865789474,-0.19960960526315788
E01000975,E09000008,E12000007,E92000001,51.37579367901235,-0.0917246855482934
E01000976,E09000008,E12000007,E92000001,51.380699586206894,-0.08856203448275862
E01000977,E09000008,E12000007,E92000001,51.378221833333335,-0.07684956666666666
E01000978,E09000008,E12000007,E92000001,51.377344888888885,-0.08034583333333334
E01000979,E09000008,E12000007,E92000001,51.37816837037037,-0.0838119074074074
E01000980,E09000008,E12000007,E92000001,51.386263,-0.080922
E01000981,E09000008,E12000007,E92000001,51.384684879999995,-0.07496048
E01000982,E09000008,E12000007,E92000001,51.38397831818182,-0.08144236363636365
E01000983,E09000008,E12000007,E92000001,51.380909583333334,-0.07658472222222222
E01000984,E09000008,E12000007,E92000001,51.38162418181818,-0.08328686363636363
E01000985,E09000008,E12000007,E92000001,51.37899096296296,-0.062112925925925926
E01000986,E09000008,E12000007,E92000001,51.37729992857143,-0.07035833333333333
